refresh_time,target_time,lead_step,predicted_load_kW,hour,weekday,is_weekend,month,is_holiday
2010-11-24 02:15:00,2010-11-24 03:30:00,5,0.249,3,2,0,11,0
2010-11-24 02:15:00,2010-11-24 03:45:00,6,0.2514,3,2,0,11,0
2010-11-24 02:15:00,2010-11-24 04:00:00,7,0.2431,4,2,0,11,0
2010-11-24 02:15:00,2010-11-24 04:15:00,8,0.2528,4,2,0,11,0
2010-11-24 02:15:00,2010-11-24 04:30:00,9,0.2668,4,2,0,11,0
2010-11-24 02:15:00,2010-11-24 04:45:00,10,0.2721,4,2,0,11,0
2010-11-24 02:15:00,2010-11-24 05:00:00,11,0.2784,5,2,0,11,0
2010-11-24 02:15:00,2010-11-24 05:15:00,12,0.2899,5,2,0,11,0
2010-11-24 02:15:00,2010-11-24 05:30:00,13,0.2814,5,2,0,11,0
2010-11-24 02:15:00,2010-11-24 05:45:00,14,0.2927,5,2,0,11,0
2010-11-24 02:15:00,2010-11-24 06:00:00,15,0.3233,6,2,0,11,0
2010-11-24 02:15:00,2010-11-24 06:15:00,16,0.3513,6,2,0,11,0
2010-11-24 02:15:00,2010-11-24 06:30:00,17,0.4046,6,2,0,11,0
2010-11-24 02:15:00,2010-11-24 06:45:00,18,0.5187,6,2,0,11,0
2010-11-24 02:15:00,2010-11-24 07:00:00,19,0.5692,7,2,0,11,0
2010-11-24 02:15:00,2010-11-24 07:15:00,20,0.515,7,2,0,11,0
2010-11-24 02:15:00,2010-11-24 07:30:00,21,0.5396,7,2,0,11,0
2010-11-24 02:15:00,2010-11-24 07:45:00,22,0.5355,7,2,0,11,0
2010-11-24 02:15:00,2010-11-24 08:00:00,23,0.4657,8,2,0,11,0
2010-11-24 02:15:00,2010-11-24 08:15:00,24,0.4304,8,2,0,11,0
2010-11-24 02:15:00,2010-11-24 08:30:00,25,0.414,8,2,0,11,0
2010-11-24 02:15:00,2010-11-24 08:45:00,26,0.4213,8,2,0,11,0
2010-11-24 02:15:00,2010-11-24 09:00:00,27,0.3801,9,2,0,11,0
2010-11-24 02:15:00,2010-11-24 09:15:00,28,0.4159,9,2,0,11,0
2010-11-24 02:15:00,2010-11-24 09:30:00,29,0.4049,9,2,0,11,0
2010-11-24 02:15:00,2010-11-24 09:45:00,30,0.3909,9,2,0,11,0
2010-11-24 02:15:00,2010-11-24 10:00:00,31,0.3698,10,2,0,11,0
2010-11-24 02:15:00,2010-11-24 10:15:00,32,0.3627,10,2,0,11,0
2010-11-24 02:15:00,2010-11-24 10:30:00,33,0.3664,10,2,0,11,0
2010-11-24 02:15:00,2010-11-24 10:45:00,34,0.358,10,2,0,11,0
2010-11-24 02:15:00,2010-11-24 11:00:00,35,0.3382,11,2,0,11,0
2010-11-24 02:15:00,2010-11-24 11:15:00,36,0.3628,11,2,0,11,0
2010-11-24 02:15:00,2010-11-24 11:30:00,37,0.3682,11,2,0,11,0
2010-11-24 02:15:00,2010-11-24 11:45:00,38,0.3827,11,2,0,11,0
2010-11-24 02:15:00,2010-11-24 12:00:00,39,0.3569,12,2,0,11,0
2010-11-24 02:15:00,2010-11-24 12:15:00,40,0.3452,12,2,0,11,0
2010-11-24 02:15:00,2010-11-24 12:30:00,41,0.3331,12,2,0,11,0
2010-11-24 02:15:00,2010-11-24 12:45:00,42,0.3403,12,2,0,11,0
2010-11-24 02:15:00,2010-11-24 13:00:00,43,0.3205,13,2,0,11,0
2010-11-24 02:15:00,2010-11-24 13:15:00,44,0.3284,13,2,0,11,0
2010-11-24 02:15:00,2010-11-24 13:30:00,45,0.3238,13,2,0,11,0
2010-11-24 02:15:00,2010-11-24 13:45:00,46,0.3175,13,2,0,11,0
2010-11-24 02:15:00,2010-11-24 14:00:00,47,0.3206,14,2,0,11,0
2010-11-24 02:15:00,2010-11-24 14:15:00,48,0.3188,14,2,0,11,0
2010-11-24 02:15:00,2010-11-24 14:30:00,49,0.3183,14,2,0,11,0
2010-11-24 02:15:00,2010-11-24 14:45:00,50,0.3223,14,2,0,11,0
2010-11-24 02:15:00,2010-11-24 15:00:00,51,0.3383,15,2,0,11,0
2010-11-24 02:15:00,2010-11-24 15:15:00,52,0.3312,15,2,0,11,0
2010-11-24 02:15:00,2010-11-24 15:30:00,53,0.3504,15,2,0,11,0
2010-11-24 02:15:00,2010-11-24 15:45:00,54,0.3767,15,2,0,11,0
2010-11-24 02:15:00,2010-11-24 16:00:00,55,0.3716,16,2,0,11,0
2010-11-24 02:15:00,2010-11-24 16:15:00,56,0.3834,16,2,0,11,0
2010-11-24 02:15:00,2010-11-24 16:30:00,57,0.4237,16,2,0,11,0
2010-11-24 02:15:00,2010-11-24 16:45:00,58,0.4076,16,2,0,11,0
2010-11-24 02:15:00,2010-11-24 17:00:00,59,0.4198,17,2,0,11,0
2010-11-24 02:15:00,2010-11-24 17:15:00,60,0.4328,17,2,0,11,0
2010-11-24 02:15:00,2010-11-24 17:30:00,61,0.4359,17,2,0,11,0
2010-11-24 02:15:00,2010-11-24 17:45:00,62,0.4479,17,2,0,11,0
2010-11-24 02:15:00,2010-11-24 18:00:00,63,0.4893,18,2,0,11,0
2010-11-24 02:15:00,2010-11-24 18:15:00,64,0.4624,18,2,0,11,0
2010-11-24 02:15:00,2010-11-24 18:30:00,65,0.486,18,2,0,11,0
2010-11-24 02:15:00,2010-11-24 18:45:00,66,0.4852,18,2,0,11,0
2010-11-24 02:15:00,2010-11-24 19:00:00,67,0.5767,19,2,0,11,0
2010-11-24 02:15:00,2010-11-24 19:15:00,68,0.5379,19,2,0,11,0
2010-11-24 02:15:00,2010-11-24 19:30:00,69,0.7012,19,2,0,11,0
2010-11-24 02:15:00,2010-11-24 19:45:00,70,0.5953,19,2,0,11,0
2010-11-24 02:15:00,2010-11-24 20:00:00,71,0.7782,20,2,0,11,0
2010-11-24 02:15:00,2010-11-24 20:15:00,72,0.7327,20,2,0,11,0
2010-11-24 02:15:00,2010-11-24 20:30:00,73,0.7056,20,2,0,11,0
2010-11-24 02:15:00,2010-11-24 20:45:00,74,0.6707,20,2,0,11,0
2010-11-24 02:15:00,2010-11-24 21:00:00,75,0.6498,21,2,0,11,0
2010-11-24 02:15:00,2010-11-24 21:15:00,76,0.6609,21,2,0,11,0
2010-11-24 02:15:00,2010-11-24 21:30:00,77,0.7028,21,2,0,11,0
2010-11-24 02:15:00,2010-11-24 21:45:00,78,0.6669,21,2,0,11,0
2010-11-24 02:15:00,2010-11-24 22:00:00,79,0.6325,22,2,0,11,0
2010-11-24 02:15:00,2010-11-24 22:15:00,80,0.5807,22,2,0,11,0
2010-11-24 02:15:00,2010-11-24 22:30:00,81,0.4933,22,2,0,11,0
2010-11-24 02:15:00,2010-11-24 22:45:00,82,0.443,22,2,0,11,0
2010-11-24 02:15:00,2010-11-24 23:00:00,83,0.4118,23,2,0,11,0
2010-11-24 02:15:00,2010-11-24 23:15:00,84,0.409,23,2,0,11,0
2010-11-24 02:15:00,2010-11-24 23:30:00,85,0.388,23,2,0,11,0
2010-11-24 02:15:00,2010-11-24 23:45:00,86,0.4015,23,2,0,11,0
2010-11-24 02:15:00,2010-11-25 00:00:00,87,0.3211,0,3,0,11,0
2010-11-24 02:15:00,2010-11-25 00:15:00,88,0.3148,0,3,0,11,0
2010-11-24 02:15:00,2010-11-25 00:30:00,89,0.3053,0,3,0,11,0
2010-11-24 02:15:00,2010-11-25 00:45:00,90,0.3141,0,3,0,11,0
2010-11-24 02:15:00,2010-11-25 01:00:00,91,0.3112,1,3,0,11,0
2010-11-24 02:15:00,2010-11-25 01:15:00,92,0.2992,1,3,0,11,0
2010-11-24 02:15:00,2010-11-25 01:30:00,93,0.2811,1,3,0,11,0
2010-11-24 02:15:00,2010-11-25 01:45:00,94,0.2934,1,3,0,11,0
2010-11-24 02:15:00,2010-11-25 02:00:00,95,0.28,2,3,0,11,0
2010-11-24 02:15:00,2010-11-25 02:15:00,96,0.2875,2,3,0,11,0
2010-11-24 02:30:00,2010-11-24 02:45:00,1,0.2408,2,2,0,11,0
2010-11-24 02:30:00,2010-11-24 03:00:00,2,0.2267,3,2,0,11,0
2010-11-24 02:30:00,2010-11-24 03:15:00,3,0.2464,3,2,0,11,0
2010-11-24 02:30:00,2010-11-24 03:30:00,4,0.2434,3,2,0,11,0
2010-11-24 02:30:00,2010-11-24 03:45:00,5,0.2449,3,2,0,11,0
2010-11-24 02:30:00,2010-11-24 04:00:00,6,0.2415,4,2,0,11,0
2010-11-24 02:30:00,2010-11-24 04:15:00,7,0.2704,4,2,0,11,0
2010-11-24 02:30:00,2010-11-24 04:30:00,8,0.2606,4,2,0,11,0
2010-11-24 02:30:00,2010-11-24 04:45:00,9,0.2578,4,2,0,11,0
2010-11-24 02:30:00,2010-11-24 05:00:00,10,0.2723,5,2,0,11,0
2010-11-24 02:30:00,2010-11-24 05:15:00,11,0.2776,5,2,0,11,0
2010-11-24 02:30:00,2010-11-24 05:30:00,12,0.2757,5,2,0,11,0
2010-11-24 02:30:00,2010-11-24 05:45:00,13,0.2851,5,2,0,11,0
2010-11-24 02:30:00,2010-11-24 06:00:00,14,0.3079,6,2,0,11,0
2010-11-24 02:30:00,2010-11-24 06:15:00,15,0.3278,6,2,0,11,0
2010-11-24 02:30:00,2010-11-24 06:30:00,16,0.4415,6,2,0,11,0
2010-11-24 02:30:00,2010-11-24 06:45:00,17,0.5261,6,2,0,11,0
2010-11-24 02:30:00,2010-11-24 07:00:00,18,0.5819,7,2,0,11,0
2010-11-24 02:30:00,2010-11-24 07:15:00,19,0.4966,7,2,0,11,0
2010-11-24 02:30:00,2010-11-24 07:30:00,20,0.5555,7,2,0,11,0
2010-11-24 02:30:00,2010-11-24 07:45:00,21,0.5154,7,2,0,11,0
2010-11-24 02:30:00,2010-11-24 08:00:00,22,0.435,8,2,0,11,0
2010-11-24 02:30:00,2010-11-24 08:15:00,23,0.4454,8,2,0,11,0
2010-11-24 02:30:00,2010-11-24 08:30:00,24,0.4032,8,2,0,11,0
2010-11-24 02:30:00,2010-11-24 08:45:00,25,0.4217,8,2,0,11,0
2010-11-24 02:30:00,2010-11-24 09:00:00,26,0.372,9,2,0,11,0
2010-11-24 02:30:00,2010-11-24 09:15:00,27,0.406,9,2,0,11,0
2010-11-24 02:30:00,2010-11-24 09:30:00,28,0.3873,9,2,0,11,0
2010-11-24 02:30:00,2010-11-24 09:45:00,29,0.3726,9,2,0,11,0
2010-11-24 02:30:00,2010-11-24 10:00:00,30,0.3492,10,2,0,11,0
2010-11-24 02:30:00,2010-11-24 10:15:00,31,0.3668,10,2,0,11,0
2010-11-24 02:30:00,2010-11-24 10:30:00,32,0.3614,10,2,0,11,0
2010-11-24 02:30:00,2010-11-24 10:45:00,33,0.3647,10,2,0,11,0
2010-11-24 02:30:00,2010-11-24 11:00:00,34,0.3391,11,2,0,11,0
2010-11-24 02:30:00,2010-11-24 11:15:00,35,0.3608,11,2,0,11,0
2010-11-24 02:30:00,2010-11-24 11:30:00,36,0.3674,11,2,0,11,0
2010-11-24 02:30:00,2010-11-24 11:45:00,37,0.3721,11,2,0,11,0
2010-11-24 02:30:00,2010-11-24 12:00:00,38,0.3477,12,2,0,11,0
2010-11-24 02:30:00,2010-11-24 12:15:00,39,0.359,12,2,0,11,0
2010-11-24 02:30:00,2010-11-24 12:30:00,40,0.3325,12,2,0,11,0
2010-11-24 02:30:00,2010-11-24 12:45:00,41,0.3415,12,2,0,11,0
2010-11-24 02:30:00,2010-11-24 13:00:00,42,0.346,13,2,0,11,0
2010-11-24 02:30:00,2010-11-24 13:15:00,43,0.3367,13,2,0,11,0
2010-11-24 02:30:00,2010-11-24 13:30:00,44,0.3356,13,2,0,11,0
2010-11-24 02:30:00,2010-11-24 13:45:00,45,0.3254,13,2,0,11,0
2010-11-24 02:30:00,2010-11-24 14:00:00,46,0.3571,14,2,0,11,0
2010-11-24 02:30:00,2010-11-24 14:15:00,47,0.329,14,2,0,11,0
2010-11-24 02:30:00,2010-11-24 14:30:00,48,0.3398,14,2,0,11,0
2010-11-24 02:30:00,2010-11-24 14:45:00,49,0.3281,14,2,0,11,0
2010-11-24 02:30:00,2010-11-24 15:00:00,50,0.3547,15,2,0,11,0
2010-11-24 02:30:00,2010-11-24 15:15:00,51,0.3444,15,2,0,11,0
2010-11-24 02:30:00,2010-11-24 15:30:00,52,0.3613,15,2,0,11,0
2010-11-24 02:30:00,2010-11-24 15:45:00,53,0.3656,15,2,0,11,0
2010-11-24 02:30:00,2010-11-24 16:00:00,54,0.3806,16,2,0,11,0
2010-11-24 02:30:00,2010-11-24 16:15:00,55,0.3896,16,2,0,11,0
2010-11-24 02:30:00,2010-11-24 16:30:00,56,0.41,16,2,0,11,0
2010-11-24 02:30:00,2010-11-24 16:45:00,57,0.418,16,2,0,11,0
2010-11-24 02:30:00,2010-11-24 17:00:00,58,0.4219,17,2,0,11,0
2010-11-24 02:30:00,2010-11-24 17:15:00,59,0.4233,17,2,0,11,0
2010-11-24 02:30:00,2010-11-24 17:30:00,60,0.4373,17,2,0,11,0
2010-11-24 02:30:00,2010-11-24 17:45:00,61,0.4404,17,2,0,11,0
2010-11-24 02:30:00,2010-11-24 18:00:00,62,0.4822,18,2,0,11,0
2010-11-24 02:30:00,2010-11-24 18:15:00,63,0.4957,18,2,0,11,0
2010-11-24 02:30:00,2010-11-24 18:30:00,64,0.4689,18,2,0,11,0
2010-11-24 02:30:00,2010-11-24 18:45:00,65,0.479,18,2,0,11,0
2010-11-24 02:30:00,2010-11-24 19:00:00,66,0.5331,19,2,0,11,0
2010-11-24 02:30:00,2010-11-24 19:15:00,67,0.569,19,2,0,11,0
2010-11-24 02:30:00,2010-11-24 19:30:00,68,0.7067,19,2,0,11,0
2010-11-24 02:30:00,2010-11-24 19:45:00,69,0.6072,19,2,0,11,0
2010-11-24 02:30:00,2010-11-24 20:00:00,70,0.7816,20,2,0,11,0
2010-11-24 02:30:00,2010-11-24 20:15:00,71,0.7773,20,2,0,11,0
2010-11-24 02:30:00,2010-11-24 20:30:00,72,0.7189,20,2,0,11,0
2010-11-24 02:30:00,2010-11-24 20:45:00,73,0.6434,20,2,0,11,0
2010-11-24 02:30:00,2010-11-24 21:00:00,74,0.6697,21,2,0,11,0
2010-11-24 02:30:00,2010-11-24 21:15:00,75,0.6927,21,2,0,11,0
2010-11-24 02:30:00,2010-11-24 21:30:00,76,0.7295,21,2,0,11,0
2010-11-24 02:30:00,2010-11-24 21:45:00,77,0.683,21,2,0,11,0
2010-11-24 02:30:00,2010-11-24 22:00:00,78,0.6636,22,2,0,11,0
2010-11-24 02:30:00,2010-11-24 22:15:00,79,0.5701,22,2,0,11,0
2010-11-24 02:30:00,2010-11-24 22:30:00,80,0.5042,22,2,0,11,0
2010-11-24 02:30:00,2010-11-24 22:45:00,81,0.4449,22,2,0,11,0
2010-11-24 02:30:00,2010-11-24 23:00:00,82,0.3949,23,2,0,11,0
2010-11-24 02:30:00,2010-11-24 23:15:00,83,0.4005,23,2,0,11,0
2010-11-24 02:30:00,2010-11-24 23:30:00,84,0.4077,23,2,0,11,0
2010-11-24 02:30:00,2010-11-24 23:45:00,85,0.4074,23,2,0,11,0
2010-11-24 02:30:00,2010-11-25 00:00:00,86,0.3124,0,3,0,11,0
2010-11-24 02:30:00,2010-11-25 00:15:00,87,0.303,0,3,0,11,0
2010-11-24 02:30:00,2010-11-25 00:30:00,88,0.3026,0,3,0,11,0
2010-11-24 02:30:00,2010-11-25 00:45:00,89,0.3063,0,3,0,11,0
2010-11-24 02:30:00,2010-11-25 01:00:00,90,0.3184,1,3,0,11,0
2010-11-24 02:30:00,2010-11-25 01:15:00,91,0.315,1,3,0,11,0
2010-11-24 02:30:00,2010-11-25 01:30:00,92,0.279,1,3,0,11,0
2010-11-24 02:30:00,2010-11-25 01:45:00,93,0.2962,1,3,0,11,0
2010-11-24 02:30:00,2010-11-25 02:00:00,94,0.3,2,3,0,11,0
2010-11-24 02:30:00,2010-11-25 02:15:00,95,0.2796,2,3,0,11,0
2010-11-24 02:30:00,2010-11-25 02:30:00,96,0.2797,2,3,0,11,0
2010-11-24 02:45:00,2010-11-24 03:00:00,1,0.2219,3,2,0,11,0
2010-11-24 02:45:00,2010-11-24 03:15:00,2,0.2422,3,2,0,11,0
2010-11-24 02:45:00,2010-11-24 03:30:00,3,0.2403,3,2,0,11,0
2010-11-24 02:45:00,2010-11-24 03:45:00,4,0.2465,3,2,0,11,0
2010-11-24 02:45:00,2010-11-24 04:00:00,5,0.2481,4,2,0,11,0
2010-11-24 02:45:00,2010-11-24 04:15:00,6,0.2596,4,2,0,11,0
2010-11-24 02:45:00,2010-11-24 04:30:00,7,0.2622,4,2,0,11,0
2010-11-24 02:45:00,2010-11-24 04:45:00,8,0.2601,4,2,0,11,0
2010-11-24 02:45:00,2010-11-24 05:00:00,9,0.2608,5,2,0,11,0
2010-11-24 02:45:00,2010-11-24 05:15:00,10,0.2943,5,2,0,11,0
2010-11-24 02:45:00,2010-11-24 05:30:00,11,0.27,5,2,0,11,0
2010-11-24 02:45:00,2010-11-24 05:45:00,12,0.2864,5,2,0,11,0
2010-11-24 02:45:00,2010-11-24 06:00:00,13,0.319,6,2,0,11,0
2010-11-24 02:45:00,2010-11-24 06:15:00,14,0.3382,6,2,0,11,0
2010-11-24 02:45:00,2010-11-24 06:30:00,15,0.3782,6,2,0,11,0
2010-11-24 02:45:00,2010-11-24 06:45:00,16,0.5325,6,2,0,11,0
2010-11-24 02:45:00,2010-11-24 07:00:00,17,0.5225,7,2,0,11,0
2010-11-24 02:45:00,2010-11-24 07:15:00,18,0.4873,7,2,0,11,0
2010-11-24 02:45:00,2010-11-24 07:30:00,19,0.505,7,2,0,11,0
2010-11-24 02:45:00,2010-11-24 07:45:00,20,0.5452,7,2,0,11,0
2010-11-24 02:45:00,2010-11-24 08:00:00,21,0.4286,8,2,0,11,0
2010-11-24 02:45:00,2010-11-24 08:15:00,22,0.4341,8,2,0,11,0
2010-11-24 02:45:00,2010-11-24 08:30:00,23,0.4219,8,2,0,11,0
2010-11-24 02:45:00,2010-11-24 08:45:00,24,0.4254,8,2,0,11,0
2010-11-24 02:45:00,2010-11-24 09:00:00,25,0.4018,9,2,0,11,0
2010-11-24 02:45:00,2010-11-24 09:15:00,26,0.4015,9,2,0,11,0
2010-11-24 02:45:00,2010-11-24 09:30:00,27,0.4008,9,2,0,11,0
2010-11-24 02:45:00,2010-11-24 09:45:00,28,0.3793,9,2,0,11,0
2010-11-24 02:45:00,2010-11-24 10:00:00,29,0.3548,10,2,0,11,0
2010-11-24 02:45:00,2010-11-24 10:15:00,30,0.3535,10,2,0,11,0
2010-11-24 02:45:00,2010-11-24 10:30:00,31,0.3652,10,2,0,11,0
2010-11-24 02:45:00,2010-11-24 10:45:00,32,0.3536,10,2,0,11,0
2010-11-24 02:45:00,2010-11-24 11:00:00,33,0.3407,11,2,0,11,0
2010-11-24 02:45:00,2010-11-24 11:15:00,34,0.3717,11,2,0,11,0
2010-11-24 02:45:00,2010-11-24 11:30:00,35,0.3537,11,2,0,11,0
2010-11-24 02:45:00,2010-11-24 11:45:00,36,0.3633,11,2,0,11,0
2010-11-24 02:45:00,2010-11-24 12:00:00,37,0.3523,12,2,0,11,0
2010-11-24 02:45:00,2010-11-24 12:15:00,38,0.346,12,2,0,11,0
2010-11-24 02:45:00,2010-11-24 12:30:00,39,0.3383,12,2,0,11,0
2010-11-24 02:45:00,2010-11-24 12:45:00,40,0.3406,12,2,0,11,0
2010-11-24 02:45:00,2010-11-24 13:00:00,41,0.318,13,2,0,11,0
2010-11-24 02:45:00,2010-11-24 13:15:00,42,0.3181,13,2,0,11,0
2010-11-24 02:45:00,2010-11-24 13:30:00,43,0.3128,13,2,0,11,0
2010-11-24 02:45:00,2010-11-24 13:45:00,44,0.311,13,2,0,11,0
2010-11-24 02:45:00,2010-11-24 14:00:00,45,0.33,14,2,0,11,0
2010-11-24 02:45:00,2010-11-24 14:15:00,46,0.3372,14,2,0,11,0
2010-11-24 02:45:00,2010-11-24 14:30:00,47,0.3152,14,2,0,11,0
2010-11-24 02:45:00,2010-11-24 14:45:00,48,0.3064,14,2,0,11,0
2010-11-24 02:45:00,2010-11-24 15:00:00,49,0.3371,15,2,0,11,0
2010-11-24 02:45:00,2010-11-24 15:15:00,50,0.3518,15,2,0,11,0
2010-11-24 02:45:00,2010-11-24 15:30:00,51,0.3392,15,2,0,11,0
2010-11-24 02:45:00,2010-11-24 15:45:00,52,0.3627,15,2,0,11,0
2010-11-24 02:45:00,2010-11-24 16:00:00,53,0.3745,16,2,0,11,0
2010-11-24 02:45:00,2010-11-24 16:15:00,54,0.372,16,2,0,11,0
2010-11-24 02:45:00,2010-11-24 16:30:00,55,0.4171,16,2,0,11,0
2010-11-24 02:45:00,2010-11-24 16:45:00,56,0.4122,16,2,0,11,0
2010-11-24 02:45:00,2010-11-24 17:00:00,57,0.4146,17,2,0,11,0
2010-11-24 02:45:00,2010-11-24 17:15:00,58,0.4318,17,2,0,11,0
2010-11-24 02:45:00,2010-11-24 17:30:00,59,0.4621,17,2,0,11,0
2010-11-24 02:45:00,2010-11-24 17:45:00,60,0.4519,17,2,0,11,0
2010-11-24 02:45:00,2010-11-24 18:00:00,61,0.48,18,2,0,11,0
2010-11-24 02:45:00,2010-11-24 18:15:00,62,0.4979,18,2,0,11,0
2010-11-24 02:45:00,2010-11-24 18:30:00,63,0.488,18,2,0,11,0
2010-11-24 02:45:00,2010-11-24 18:45:00,64,0.4829,18,2,0,11,0
2010-11-24 02:45:00,2010-11-24 19:00:00,65,0.5342,19,2,0,11,0
2010-11-24 02:45:00,2010-11-24 19:15:00,66,0.5751,19,2,0,11,0
2010-11-24 02:45:00,2010-11-24 19:30:00,67,0.683,19,2,0,11,0
2010-11-24 02:45:00,2010-11-24 19:45:00,68,0.5824,19,2,0,11,0
2010-11-24 02:45:00,2010-11-24 20:00:00,69,0.809,20,2,0,11,0
2010-11-24 02:45:00,2010-11-24 20:15:00,70,0.722,20,2,0,11,0
2010-11-24 02:45:00,2010-11-24 20:30:00,71,0.7036,20,2,0,11,0
2010-11-24 02:45:00,2010-11-24 20:45:00,72,0.7012,20,2,0,11,0
2010-11-24 02:45:00,2010-11-24 21:00:00,73,0.6294,21,2,0,11,0
2010-11-24 02:45:00,2010-11-24 21:15:00,74,0.7048,21,2,0,11,0
2010-11-24 02:45:00,2010-11-24 21:30:00,75,0.7686,21,2,0,11,0
2010-11-24 02:45:00,2010-11-24 21:45:00,76,0.689,21,2,0,11,0
2010-11-24 02:45:00,2010-11-24 22:00:00,77,0.641,22,2,0,11,0
2010-11-24 02:45:00,2010-11-24 22:15:00,78,0.5813,22,2,0,11,0
2010-11-24 02:45:00,2010-11-24 22:30:00,79,0.4668,22,2,0,11,0
2010-11-24 02:45:00,2010-11-24 22:45:00,80,0.4547,22,2,0,11,0
2010-11-24 02:45:00,2010-11-24 23:00:00,81,0.4008,23,2,0,11,0
2010-11-24 02:45:00,2010-11-24 23:15:00,82,0.3843,23,2,0,11,0
2010-11-24 02:45:00,2010-11-24 23:30:00,83,0.3664,23,2,0,11,0
2010-11-24 02:45:00,2010-11-24 23:45:00,84,0.3924,23,2,0,11,0
2010-11-24 02:45:00,2010-11-25 00:00:00,85,0.3132,0,3,0,11,0
2010-11-24 02:45:00,2010-11-25 00:15:00,86,0.3245,0,3,0,11,0
2010-11-24 02:45:00,2010-11-25 00:30:00,87,0.3039,0,3,0,11,0
2010-11-24 02:45:00,2010-11-25 00:45:00,88,0.3146,0,3,0,11,0
2010-11-24 02:45:00,2010-11-25 01:00:00,89,0.3143,1,3,0,11,0
2010-11-24 02:45:00,2010-11-25 01:15:00,90,0.2949,1,3,0,11,0
2010-11-24 02:45:00,2010-11-25 01:30:00,91,0.2813,1,3,0,11,0
2010-11-24 02:45:00,2010-11-25 01:45:00,92,0.2867,1,3,0,11,0
2010-11-24 02:45:00,2010-11-25 02:00:00,93,0.2829,2,3,0,11,0
2010-11-24 02:45:00,2010-11-25 02:15:00,94,0.2835,2,3,0,11,0
2010-11-24 02:45:00,2010-11-25 02:30:00,95,0.26,2,3,0,11,0
2010-11-24 02:45:00,2010-11-25 02:45:00,96,0.2929,2,3,0,11,0
2010-11-24 03:00:00,2010-11-24 03:15:00,1,0.2309,3,2,0,11,0
2010-11-24 03:00:00,2010-11-24 03:30:00,2,0.2472,3,2,0,11,0
2010-11-24 03:00:00,2010-11-24 03:45:00,3,0.2393,3,2,0,11,0
2010-11-24 03:00:00,2010-11-24 04:00:00,4,0.2327,4,2,0,11,0
2010-11-24 03:00:00,2010-11-24 04:15:00,5,0.2546,4,2,0,11,0
2010-11-24 03:00:00,2010-11-24 04:30:00,6,0.2573,4,2,0,11,0
2010-11-24 03:00:00,2010-11-24 04:45:00,7,0.2546,4,2,0,11,0
2010-11-24 03:00:00,2010-11-24 05:00:00,8,0.2641,5,2,0,11,0
2010-11-24 03:00:00,2010-11-24 05:15:00,9,0.2917,5,2,0,11,0
2010-11-24 03:00:00,2010-11-24 05:30:00,10,0.2817,5,2,0,11,0
2010-11-24 03:00:00,2010-11-24 05:45:00,11,0.2819,5,2,0,11,0
2010-11-24 03:00:00,2010-11-24 06:00:00,12,0.3261,6,2,0,11,0
2010-11-24 03:00:00,2010-11-24 06:15:00,13,0.3346,6,2,0,11,0
2010-11-24 03:00:00,2010-11-24 06:30:00,14,0.4109,6,2,0,11,0
2010-11-24 03:00:00,2010-11-24 06:45:00,15,0.5118,6,2,0,11,0
2010-11-24 03:00:00,2010-11-24 07:00:00,16,0.5543,7,2,0,11,0
2010-11-24 03:00:00,2010-11-24 07:15:00,17,0.5017,7,2,0,11,0
2010-11-24 03:00:00,2010-11-24 07:30:00,18,0.5152,7,2,0,11,0
2010-11-24 03:00:00,2010-11-24 07:45:00,19,0.5295,7,2,0,11,0
2010-11-24 03:00:00,2010-11-24 08:00:00,20,0.4456,8,2,0,11,0
2010-11-24 03:00:00,2010-11-24 08:15:00,21,0.4218,8,2,0,11,0
2010-11-24 03:00:00,2010-11-24 08:30:00,22,0.3946,8,2,0,11,0
2010-11-24 03:00:00,2010-11-24 08:45:00,23,0.4368,8,2,0,11,0
2010-11-24 03:00:00,2010-11-24 09:00:00,24,0.3982,9,2,0,11,0
2010-11-24 03:00:00,2010-11-24 09:15:00,25,0.4444,9,2,0,11,0
2010-11-24 03:00:00,2010-11-24 09:30:00,26,0.394,9,2,0,11,0
2010-11-24 03:00:00,2010-11-24 09:45:00,27,0.3686,9,2,0,11,0
2010-11-24 03:00:00,2010-11-24 10:00:00,28,0.3571,10,2,0,11,0
2010-11-24 03:00:00,2010-11-24 10:15:00,29,0.3581,10,2,0,11,0
2010-11-24 03:00:00,2010-11-24 10:30:00,30,0.3647,10,2,0,11,0
2010-11-24 03:00:00,2010-11-24 10:45:00,31,0.3618,10,2,0,11,0
2010-11-24 03:00:00,2010-11-24 11:00:00,32,0.3375,11,2,0,11,0
2010-11-24 03:00:00,2010-11-24 11:15:00,33,0.3663,11,2,0,11,0
2010-11-24 03:00:00,2010-11-24 11:30:00,34,0.3688,11,2,0,11,0
2010-11-24 03:00:00,2010-11-24 11:45:00,35,0.3706,11,2,0,11,0
2010-11-24 03:00:00,2010-11-24 12:00:00,36,0.3571,12,2,0,11,0
2010-11-24 03:00:00,2010-11-24 12:15:00,37,0.3383,12,2,0,11,0
2010-11-24 03:00:00,2010-11-24 12:30:00,38,0.3263,12,2,0,11,0
2010-11-24 03:00:00,2010-11-24 12:45:00,39,0.3462,12,2,0,11,0
2010-11-24 03:00:00,2010-11-24 13:00:00,40,0.331,13,2,0,11,0
2010-11-24 03:00:00,2010-11-24 13:15:00,41,0.3251,13,2,0,11,0
